isPractice,whichTest,items,order,id,setID,type,iteration,startedAngle,direction,colorOffset,currentTrial,currentBlock,reportedAngle,rt,imgNum,errorSign,curError,subject,curID,error,curTrial,stim_direction,serialSign,rejected,iteration_true,colorVal,seedID,seed,relative_pos
0,0,343,"c(1, 3, 2, 0)",0,1,fixed,13,42,ccw,22,4,31,337,1901,1,1,18,56,61,18,604,-9,-1,FALSE,13,#F6256E,0,18,13
0,0,206,"c(3, 1, 0, 2)",6,1,fixed,14,247,cw,215,4,31,354,1913,209,1,3,15,15,3,604,165,1,FALSE,14,#2D8D96,6,234,-25
0,0,36,3:0,2,1,fixed,14,247,cw,256,4,31,154,1354,50,1,14,24,25,14,604,-129,-1,FALSE,14,#E34E32,2,90,-40
0,0,28,0:3,1,1,fixed,14,95,ccw,143,4,31,179,1370,38,1,10,25,26,10,604,165,1,FALSE,14,#EC413F,1,54,-16
0,0,333,"c(2, 3, 0, 1)",8,1,fixed,14,6,cw,304,4,31,26,1499,330,-1,3,30,31,-3,604,89,1,FALSE,14,#E53B95,8,306,24
0,0,140,"c(1, 3, 0, 2)",12,2,fixed,14,265,cw,6,4,31,139,2251,145,1,5,60,64,5,604,-114,-1,FALSE,29,#6D8A40,2,90,55
0,0,2,"c(0, 2, 3, 1)",9,1,fixed,14,102,ccw,104,4,31,252,2517,4,1,2,63,66,2,604,20,1,FALSE,14,#F6256A,9,342,22
0,0,351,"c(0, 2, 1, 3)",10,2,fixed,14,245,ccw,107,4,31,259,1678,354,1,3,68,71,3,604,157,1,FALSE,14,#F42677,0,18,2
0,0,151,"c(0, 2, 3, 1)",13,2,fixed,14,353,cw,180,4,31,346,1468,166,1,15,72,77,15,604,-111,-1,FALSE,14,#518E5C,3,126,40
0,0,299,3:0,18,2,fixed,15,197,cw,247,4,31,48,2024,295,-1,4,5,05,-4,604,-34,-1,FALSE,15,#B860B5,8,306,-11
0,0,197,"c(3, 0, 2, 1)",4,1,fixed,15,96,ccw,209,4,31,316,1628,195,-1,2,6,06,-2,604,133,1,FALSE,15,#318F84,4,162,33
0,0,313,3:0,9,1,fixed,15,234,cw,294,4,31,21,2320,315,1,2,10,10,2,604,-41,-1,FALSE,15,#D44CA6,9,342,-1
0,0,344,"c(1, 0, 2, 3)",19,2,fixed,15,286,cw,53,4,31,286,1429,339,-1,5,11,11,-5,604,-80,-1,FALSE,15,#EC318A,9,342,63
0,0,323,"c(0, 1, 3, 2)",7,1,fixed,15,142,ccw,267,4,31,142,880,311,-1,12,19,19,-12,604,-139,-1,FALSE,15,#CF50A9,7,270,41
0,0,291,"c(2, 3, 0, 1)",18,2,fixed,15,246,cw,302,4,31,342,1173,284,-1,7,22,22,-7,604,77,1,FALSE,15,#A56ABB,8,306,-22
0,0,99,"c(3, 0, 2, 1)",1,1,fixed,15,102,cw,5,4,31,104,1000,109,1,10,26,27,10,604,132,1,FALSE,15,#9D7D19,1,54,55
0,0,309,"c(2, 0, 3, 1)",0,1,fixed,15,182,cw,178,4,31,145,1367,323,1,14,29,30,14,604,176,1,FALSE,15,#DE439D,0,18,-21
0,0,71,"c(1, 3, 2, 0)",2,1,fixed,15,175,ccw,111,4,31,165,1381,84,1,13,31,32,13,604,-119,-1,FALSE,15,#BE6D15,2,90,-6
0,0,347,"c(3, 0, 1, 2)",9,1,fixed,15,249,ccw,80,4,31,289,1732,351,1,4,37,40,4,604,-55,-1,FALSE,15,#F3277B,9,342,69
0,0,316,"c(2, 3, 0, 1)",7,1,fixed,15,336,cw,4,4,31,307,2200,311,-1,5,44,49,-5,604,55,1,FALSE,15,#CF50A9,7,270,41
0,0,182,"c(0, 3, 2, 1)",6,1,fixed,15,214,cw,125,4,31,63,1606,188,1,6,51,56,6,604,-18,-1,FALSE,15,#378F7B,6,234,-46
0,0,256,"c(2, 3, 1, 0)",15,2,fixed,15,286,cw,219,4,31,40,1943,259,1,3,59,64,3,604,99,1,FALSE,30,#777CBC,5,198,61
0,0,306,"c(1, 3, 0, 2)",17,2,fixed,15,57,cw,334,4,31,328,2636,302,-1,4,62,65,-4,604,16,1,FALSE,30,#C359B1,7,270,32
0,0,353,"c(1, 0, 2, 3)",9,1,fixed,15,203,ccw,106,4,31,250,1163,4,1,11,70,75,11,604,151,1,FALSE,15,#F6256A,9,342,22
0,0,35,3:0,1,1,fixed,15,154,cw,4,4,31,25,2333,29,-1,6,71,76,-6,604,114,1,FALSE,15,#F1374A,1,54,-25
0,0,184,"c(3, 0, 1, 2)",4,1,fixed,15,17,cw,309,4,31,235,3020,184,-1,0,73,78,0,604,-160,-1,FALSE,15,#3C8F75,4,162,22
0,0,285,"c(0, 3, 1, 2)",18,2,fixed,15,331,cw,205,4,31,65,1957,270,-1,15,74,79,-15,604,-174,-1,FALSE,15,#8C75BE,8,306,-36
0,0,304,"c(1, 0, 2, 3)",0,1,fixed,10,172,ccw,91,5,31,333,4541,296,-1,8,17,17,-8,605,-139,-1,FALSE,10,#BA5FB5,0,18,-40
0,0,194,"c(0, 2, 3, 1)",3,1,fixed,12,30,ccw,142,5,31,35,965,183,-1,11,3,03,-11,605,7,1,FALSE,12,#3D8F74,3,126,57
0,0,170,"c(0, 3, 1, 2)",6,1,fixed,12,312,ccw,205,5,31,333,1994,182,1,12,12,12,12,605,3,1,FALSE,12,#3E8F73,6,234,-52
0,0,202,"c(1, 3, 0, 2)",15,2,fixed,12,304,ccw,173,5,31,355,1502,192,-1,10,46,51,-10,605,42,1,FALSE,12,#348F80,5,198,-6
0,0,294,"c(2, 0, 1, 3)",6,1,fixed,12,63,ccw,23,5,31,63,780,274,-1,20,58,63,-20,605,-104,-1,FALSE,12,#9372BD,6,234,40
0,0,333,"c(3, 2, 0, 1)",8,1,fixed,13,151,ccw,72,5,31,302,1956,346,1,13,9,09,13,605,150,1,FALSE,13,#F12B82,8,306,40
0,0,75,"c(1, 3, 2, 0)",19,2,fixed,13,26,ccw,333,5,31,293,2356,94,1,19,30,31,19,605,124,1,FALSE,13,#B17413,9,342,112
0,0,161,"c(2, 3, 0, 1)",2,1,fixed,13,289,ccw,168,5,31,14,2223,178,1,17,37,40,17,605,-173,-1,FALSE,13,#428F6D,2,90,88
0,0,230,"c(2, 3, 1, 0)",4,1,fixed,13,86,ccw,45,5,31,86,716,229,-1,1,40,44,-1,605,-96,-1,FALSE,13,#4189AB,4,162,67
0,0,62,"c(1, 3, 2, 0)",0,1,fixed,13,328,cw,350,5,31,74,3939,64,1,2,62,65,2,605,-70,-1,FALSE,27,#D55C24,0,18,46
0,0,204,3:0,6,1,fixed,14,287,ccw,266,5,31,261,1425,193,-1,11,11,11,-11,605,-146,-1,FALSE,14,#338F81,6,234,-41
0,0,86,0:3,1,1,fixed,14,350,ccw,157,5,31,113,1613,90,1,4,27,28,4,605,41,1,FALSE,14,#B67213,1,54,36
0,0,310,"c(1, 2, 3, 0)",9,1,fixed,14,297,ccw,358,5,31,45,2091,317,1,7,39,42,7,605,-59,-1,FALSE,14,#D749A4,9,342,-25
0,0,327,"c(3, 1, 2, 0)",8,1,fixed,15,315,cw,302,5,31,32,1820,334,1,7,6,06,7,605,139,1,FALSE,15,#E93791,8,306,28
0,0,299,"c(1, 2, 3, 0)",17,2,fixed,15,173,cw,167,5,31,130,1490,297,-1,2,7,07,-2,605,41,1,FALSE,15,#BB5EB4,7,270,27
0,0,325,"c(3, 2, 0, 1)",9,1,fixed,15,344,cw,197,5,31,133,2057,330,1,5,14,14,5,605,-165,-1,FALSE,15,#E53B95,9,342,-12
0,0,194,"c(0, 3, 1, 2)",4,1,fixed,15,44,ccw,16,5,31,151,2811,193,-1,1,20,20,-1,605,11,1,FALSE,15,#338F81,4,162,31
0,0,330,"c(0, 3, 1, 2)",18,2,fixed,15,93,ccw,343,5,31,44,2796,333,1,3,21,21,3,605,145,1,FALSE,15,#E83892,8,306,27
0,0,281,"c(3, 1, 0, 2)",6,1,fixed,15,154,ccw,224,5,31,211,1258,285,1,4,24,25,4,605,-125,-1,FALSE,15,#A769BA,6,234,51
0,0,188,"c(3, 1, 0, 2)",4,1,fixed,15,104,cw,129,5,31,68,1076,197,1,9,26,27,9,605,88,1,FALSE,15,#308F87,4,162,35
0,0,335,"c(3, 2, 0, 1)",9,1,fixed,15,84,ccw,120,5,31,255,2820,345,1,10,28,29,10,605,-30,-1,FALSE,15,#F02C83,9,342,31
0,0,18,"c(1, 0, 2, 3)",1,1,fixed,15,132,cw,200,5,31,163,5828,3,-1,15,33,36,-15,605,-70,-1,FALSE,15,#F6256B,1,54,-51
0,0,156,3:0,13,2,fixed,15,215,ccw,6,5,31,199,1268,155,-1,1,36,39,-1,605,-99,-1,FALSE,15,#5F8D4D,3,126,29
0,0,193,"c(1, 2, 3, 0)",14,2,fixed,15,174,ccw,204,5,31,323,2585,193,-1,0,49,54,0,605,86,1,FALSE,15,#338F81,4,162,31
0,0,332,"c(1, 2, 3, 0)",9,1,fixed,15,63,cw,118,5,31,203,1682,321,-1,11,51,56,-11,605,133,1,FALSE,15,#DC459F,9,342,-21
0,0,64,"c(3, 0, 1, 2)",1,1,fixed,15,137,cw,106,5,31,330,2815,76,1,12,60,64,12,605,-102,-1,FALSE,29,#C8671A,1,54,22
0,0,155,"c(2, 3, 0, 1)",3,1,fixed,15,259,ccw,151,5,31,39,1365,170,1,15,68,71,15,605,176,1,FALSE,15,#4C8F62,3,126,44
0,0,247,"c(3, 0, 1, 2)",14,2,fixed,15,111,ccw,289,5,31,183,2473,248,1,1,69,74,1,605,99,1,FALSE,15,#6282B8,4,162,86
0,0,163,"c(2, 3, 0, 1)",3,1,fixed,15,25,cw,16,5,31,137,1546,153,-1,10,71,76,-10,605,124,1,FALSE,15,#628C4A,3,126,27
0,0,149,"c(2, 3, 1, 0)",13,2,fixed,15,260,ccw,137,5,31,92,2452,131,-1,18,75,80,-18,605,-137,-1,FALSE,15,#7F862F,3,126,5
0,0,154,"c(2, 0, 3, 1)",13,2,fixed,10,86,ccw,252,6,31,317,1851,151,-1,3,40,44,-3,606,-78,-1,FALSE,10,#658C48,3,126,25
0,0,302,"c(2, 3, 1, 0)",0,1,fixed,11,187,ccw,270,6,31,161,1818,289,-1,13,64,67,-13,606,-152,-1,FALSE,11,#AE66B8,0,18,-37
0,0,336,"c(0, 2, 1, 3)",19,2,fixed,12,301,ccw,265,6,31,141,1658,314,-1,22,5,05,-22,606,83,1,FALSE,12,#D34DA7,9,342,0
0,0,335,"c(2, 1, 0, 3)",10,2,fixed,12,163,ccw,107,6,31,276,3493,337,1,2,33,36,2,606,-26,-1,FALSE,12,#EB338D,0,18,-23
0,0,202,0:3,6,1,fixed,13,34,cw,168,6,31,39,1562,207,1,5,3,03,5,606,24,1,FALSE,13,#2D8E93,6,234,-27
0,0,301,"c(3, 1, 0, 2)",8,1,fixed,13,167,ccw,159,6,31,266,1655,295,-1,6,15,15,-6,606,156,1,FALSE,13,#B860B5,8,306,-11
0,0,306,"c(1, 3, 0, 2)",7,1,fixed,13,252,ccw,54,6,31,1,1096,305,-1,1,25,26,-1,606,31,1,FALSE,13,#C756AE,7,270,35
0,0,137,"c(3, 0, 2, 1)",13,2,fixed,13,355,cw,257,6,31,234,1693,131,-1,6,46,51,-6,606,-61,-1,FALSE,13,#7F862F,3,126,5
0,0,285,"c(2, 0, 3, 1)",7,1,fixed,13,125,ccw,118,6,31,302,1764,300,1,15,65,68,15,606,-167,-1,FALSE,13,#C05BB2,7,270,30
0,0,320,"c(2, 0, 1, 3)",9,1,fixed,14,130,ccw,215,6,31,183,1104,322,1,2,7,07,2,606,25,1,FALSE,14,#DD449E,9,342,-20
0,0,290,"c(3, 2, 0, 1)",7,1,fixed,14,269,cw,182,6,31,116,2902,298,1,8,13,13,8,606,15,1,FALSE,14,#BD5DB4,7,270,28
0,0,12,"c(1, 2, 0, 3)",2,1,fixed,14,198,ccw,95,6,31,242,2315,23,1,11,34,37,11,606,155,1,FALSE,14,#F33151,2,90,-67
0,0,169,"c(1, 0, 2, 3)",5,1,fixed,14,20,ccw,263,6,31,292,1530,165,-1,4,42,46,-4,606,179,1,FALSE,14,#528E5B,5,198,-33
0,0,202,"c(1, 2, 3, 0)",5,1,fixed,14,74,ccw,74,6,31,85,4332,201,-1,1,62,65,-1,606,-87,-1,FALSE,28,#2E8E8C,5,198,3
0,0,2,"c(2, 0, 1, 3)",8,1,fixed,14,345,ccw,35,6,31,340,1828,345,1,17,66,69,17,606,59,1,FALSE,14,#F02C83,8,306,73
0,0,60,3:0,13,2,fixed,15,305,cw,10,6,31,56,2241,66,1,6,9,09,6,606,80,1,FALSE,15,#D35E22,3,126,-60
0,0,199,"c(2, 1, 3, 0)",14,2,fixed,15,133,cw,306,6,31,258,1410,204,1,5,14,14,5,606,-126,-1,FALSE,15,#2D8E90,4,162,42
0,0,303,"c(3, 0, 2, 1)",0,1,fixed,15,97,ccw,271,6,31,151,2443,298,-1,5,16,16,-5,606,124,1,FALSE,15,#BD5DB4,0,18,-40
0,0,70,"c(0, 3, 2, 1)",2,1,fixed,15,333,cw,100,6,31,333,1661,73,1,3,17,17,3,606,137,1,FALSE,15,#CB641C,2,90,-17
0,0,185,"c(2, 3, 1, 0)",14,2,fixed,15,296,ccw,38,6,31,135,1690,187,1,2,18,18,2,606,111,1,FALSE,15,#388F79,4,162,25
0,0,325,"c(2, 3, 1, 0)",11,2,fixed,15,151,cw,258,6,31,71,1795,329,1,4,20,20,4,606,136,1,FALSE,15,#E43C96,1,54,-67
0,0,179,"c(2, 3, 0, 1)",15,2,fixed,15,42,cw,16,6,31,162,1993,178,-1,1,21,21,-1,606,-155,-1,FALSE,15,#428F6D,5,198,-20
0,0,325,"c(2, 0, 3, 1)",7,1,fixed,15,55,ccw,145,6,31,247,4303,328,1,3,22,22,3,606,-168,-1,FALSE,15,#E33D98,7,270,58
0,0,203,"c(0, 2, 1, 3)",4,1,fixed,15,113,cw,146,6,31,59,1308,205,1,2,27,28,2,606,115,1,FALSE,15,#2D8E91,4,162,43
0,0,300,"c(3, 1, 2, 0)",7,1,fixed,15,255,cw,10,6,31,295,1100,305,1,5,28,29,5,606,-40,-1,FALSE,15,#C756AE,7,270,35
0,0,328,3:0,8,1,fixed,15,186,cw,238,6,31,100,3767,338,1,10,32,34,10,606,-55,-1,FALSE,15,#EC328C,8,306,32
0,0,350,"c(2, 0, 1, 3)",17,2,fixed,15,14,cw,233,6,31,124,1858,357,1,7,37,40,7,606,179,1,FALSE,15,#F52573,7,270,87
0,0,164,"c(0, 1, 3, 2)",3,1,fixed,15,39,ccw,199,6,31,0,1309,161,-1,3,39,42,-3,606,-156,-1,FALSE,15,#588E55,3,126,35
0,0,353,"c(1, 2, 3, 0)",12,2,fixed,15,323,cw,319,6,31,34,1089,353,-1,0,49,54,0,606,160,1,FALSE,15,#F32678,2,90,-75
0,0,73,"c(2, 3, 1, 0)",11,2,fixed,15,299,cw,335,6,31,88,3980,63,-1,10,56,61,-10,606,90,1,FALSE,15,#D65B24,1,54,9
0,0,198,"c(3, 1, 0, 2)",3,1,fixed,15,63,cw,214,6,31,336,1382,190,-1,8,58,63,-8,606,-84,-1,FALSE,15,#358F7E,3,126,64
0,0,119,"c(1, 0, 3, 2)",4,1,fixed,15,330,ccw,216,6,31,17,2777,127,1,8,60,64,8,606,26,1,FALSE,30,#85852A,4,162,-35
0,0,289,"c(3, 0, 1, 2)",7,1,fixed,15,258,ccw,141,6,31,291,1853,288,-1,1,61,65,-1,606,-136,-1,FALSE,28,#AC67B9,7,270,18
0,0,305,"c(1, 2, 3, 0)",8,1,fixed,15,39,ccw,68,6,31,352,2492,300,-1,5,68,71,-5,606,130,1,FALSE,15,#C05BB2,8,306,-6
0,0,293,"c(2, 1, 0, 3)",7,1,fixed,15,137,ccw,158,6,31,258,2339,304,1,11,71,76,11,606,151,1,FALSE,15,#C657AF,7,270,34
0,0,152,"c(0, 1, 3, 2)",14,2,fixed,15,332,ccw,176,6,31,15,2513,169,1,17,72,77,17,606,37,1,FALSE,15,#4D8E60,4,162,7
0,0,153,"c(1, 2, 3, 0)",3,1,fixed,10,290,cw,211,7,31,290,699,141,-1,12,4,04,-12,607,-65,-1,FALSE,10,#72893B,3,126,15
0,0,189,"c(1, 0, 3, 2)",5,1,fixed,11,73,cw,202,7,31,355,1882,197,1,8,12,12,8,607,-108,-1,FALSE,11,#308F87,5,198,-1
0,0,300,"c(1, 2, 3, 0)",17,2,fixed,12,93,ccw,318,7,31,93,479,309,1,9,19,19,9,607,25,1,FALSE,12,#CD52AB,7,270,39
0,0,285,"c(1, 0, 3, 2)",17,2,fixed,13,109,cw,333,7,31,315,4136,288,1,3,18,18,3,607,101,1,FALSE,13,#AC67B9,7,270,18
0,0,348,"c(1, 2, 3, 0)",0,1,fixed,13,180,ccw,147,7,31,243,2186,330,-1,18,35,38,-18,607,40,1,FALSE,13,#E53B95,0,18,6
0,0,201,"c(1, 0, 3, 2)",5,1,fixed,13,332,cw,36,7,31,167,3980,203,1,2,40,44,2,607,52,1,FALSE,13,#2D8E8E,5,198,5
0,0,154,"c(1, 2, 3, 0)",13,2,fixed,13,85,ccw,19,7,31,187,2870,154,-1,0,62,65,0,607,-141,-1,FALSE,28,#618D4C,3,126,28
0,0,193,"c(1, 3, 0, 2)",6,1,fixed,13,346,cw,44,7,31,156,2482,200,1,7,66,69,7,607,-145,-1,FALSE,13,#2E8F8B,6,234,-34
0,0,331,"c(0, 2, 3, 1)",0,1,fixed,14,177,cw,154,7,31,172,645,326,-1,5,7,07,-5,607,4,1,FALSE,14,#E13F9A,0,18,18
0,0,330,"c(3, 1, 2, 0)",10,2,fixed,14,258,cw,123,7,31,217,1755,340,1,10,14,14,10,607,136,1,FALSE,14,#ED3089,0,18,-6
0,0,315,"c(0, 2, 3, 1)",10,2,fixed,14,151,ccw,274,7,31,135,1971,311,-1,4,16,16,-4,607,13,1,FALSE,14,#CF50A9,0,18,15
0,0,5,"c(3, 1, 0, 2)",9,1,fixed,14,100,ccw,317,7,31,24,1332,19,1,14,32,34,14,607,41,1,FALSE,14,#F52E56,9,342,49
0,0,315,"c(3, 0, 2, 1)",18,2,fixed,14,280,ccw,203,7,31,219,1620,298,-1,17,44,49,-17,607,99,1,FALSE,14,#BD5DB4,8,306,-8
0,0,153,"c(1, 0, 3, 2)",4,1,fixed,14,304,cw,130,7,31,34,1716,164,1,11,65,68,11,607,-136,-1,FALSE,14,#548E5A,4,162,2
0,0,9,"c(0, 2, 3, 1)",11,2,fixed,15,246,cw,132,7,31,229,1800,1,-1,8,1,01,-8,607,-138,-1,FALSE,15,#F6256E,1,54,-53
0,0,336,"c(1, 2, 0, 3)",18,2,fixed,15,30,ccw,170,7,31,215,2002,335,-1,1,6,06,-1,607,-159,-1,FALSE,15,#E9368F,8,306,29
0,0,287,"c(3, 0, 1, 2)",18,2,fixed,15,71,ccw,349,7,31,81,3266,290,1,3,20,20,3,607,-39,-1,FALSE,15,#B065B8,8,306,-16
0,0,49,"c(0, 3, 2, 1)",2,1,fixed,15,27,cw,317,7,31,91,3262,48,-1,1,23,23,-1,607,135,1,FALSE,15,#E44C34,2,90,-42
0,0,305,3:0,9,1,fixed,15,336,cw,29,7,31,260,1678,289,-1,16,30,31,-16,607,66,1,FALSE,15,#AE66B8,9,342,-53
0,0,352,"c(1, 3, 2, 0)",9,1,fixed,15,166,ccw,159,7,31,198,1402,3,1,11,31,32,11,607,119,1,FALSE,15,#F6256B,9,342,21
0,0,59,"c(2, 1, 0, 3)",12,2,fixed,15,199,ccw,357,7,31,288,2291,75,1,16,36,39,16,607,-153,-1,FALSE,15,#C9661A,2,90,-15
0,0,158,"c(1, 2, 0, 3)",15,2,fixed,15,180,cw,291,7,31,209,1816,140,-1,18,48,53,-18,607,136,1,FALSE,15,#74893A,5,198,-58
0,0,0,0:3,10,2,fixed,15,312,cw,228,7,31,137,1769,5,1,5,52,57,5,607,-148,-1,FALSE,15,#F62568,0,18,57
0,0,237,"c(2, 1, 3, 0)",5,1,fixed,15,105,ccw,31,7,31,106,830,223,-1,14,69,74,-14,607,164,1,FALSE,15,#398AA5,5,198,25
0,0,352,"c(3, 1, 0, 2)",0,1,fixed,15,285,ccw,282,7,31,73,2193,5,1,13,76,81,13,607,-110,-1,FALSE,15,#F62568,0,18,39
0,0,177,"c(2, 0, 1, 3)",4,1,fixed,9,344,cw,216,8,31,330,1026,186,1,9,23,23,9,608,138,1,FALSE,9,#398F78,4,162,24
0,0,162,"c(0, 3, 2, 1)",14,2,fixed,10,290,ccw,313,8,31,243,2177,164,1,2,4,04,2,608,23,1,FALSE,10,#548E5A,4,162,2
0,0,338,"c(1, 0, 2, 3)",0,1,fixed,12,335,ccw,65,8,31,323,828,332,-1,6,42,46,-6,608,-14,-1,FALSE,12,#E73993,0,18,-10
0,0,205,"c(3, 1, 2, 0)",16,2,fixed,12,52,ccw,98,8,31,52,794,210,1,5,66,69,5,608,10,1,FALSE,12,#2E8D97,6,234,-24
0,0,206,"c(2, 3, 1, 0)",14,2,fixed,13,92,ccw,342,8,31,170,1059,208,1,2,19,19,2,608,-101,-1,FALSE,13,#2D8E95,4,162,46
0,0,247,"c(1, 3, 0, 2)",6,1,fixed,13,316,ccw,51,8,31,71,1941,238,-1,9,46,51,-9,608,-168,-1,FALSE,13,#5086B2,6,234,4
0,0,314,"c(3, 0, 1, 2)",7,1,fixed,13,338,ccw,263,8,31,163,2412,294,-1,20,53,58,-20,608,67,1,FALSE,13,#B661B6,7,270,24
0,0,106,"c(3, 1, 0, 2)",1,1,fixed,13,17,ccw,0,8,31,258,2700,102,-1,4,57,62,-4,608,-136,-1,FALSE,13,#A77915,1,54,48
0,0,165,"c(2, 0, 1, 3)",5,1,fixed,13,80,ccw,231,8,31,323,1463,166,1,1,74,79,1,608,114,1,FALSE,13,#518E5C,5,198,-32
0,0,13,"c(1, 3, 2, 0)",1,1,fixed,14,358,cw,145,8,31,227,1603,12,-1,1,2,02,-1,608,-112,-1,FALSE,14,#F6285F,1,54,-42
0,0,286,"c(2, 0, 1, 3)",7,1,fixed,14,355,cw,83,8,31,192,1980,275,-1,11,12,12,-11,608,78,1,FALSE,14,#9571BD,7,270,5
0,0,245,"c(2, 1, 3, 0)",4,1,fixed,14,267,cw,118,8,31,124,1415,242,-1,3,24,25,-3,608,-91,-1,FALSE,14,#5784B5,4,162,80
0,0,342,3:0,9,1,fixed,14,195,ccw,37,8,31,342,1245,341,-1,1,27,28,-1,608,32,1,FALSE,14,#ED2F88,9,342,-1
0,0,347,"c(1, 0, 2, 3)",7,1,fixed,14,247,ccw,207,8,31,183,1776,330,-1,17,63,66,-17,608,80,1,FALSE,14,#E53B95,7,270,100
0,0,8,"c(3, 2, 0, 1)",2,1,fixed,15,6,ccw,96,8,31,274,1849,350,1,18,3,03,18,608,-175,-1,FALSE,15,#F3287C,2,90,-64
0,0,217,"c(1, 3, 0, 2)",6,1,fixed,15,329,ccw,101,8,31,31,2506,228,1,11,5,05,11,608,-131,-1,FALSE,15,#4089AA,6,234,-6
0,0,102,"c(3, 2, 0, 1)",12,2,fixed,15,147,ccw,171,8,31,99,1052,90,-1,12,7,07,-12,608,124,1,FALSE,15,#B67213,2,90,0
0,0,3,"c(3, 0, 2, 1)",0,1,fixed,15,239,ccw,165,8,31,208,1411,347,1,16,10,10,16,608,29,1,FALSE,15,#F12A80,0,18,1
0,0,188,"c(3, 0, 2, 1)",4,1,fixed,15,239,ccw,61,8,31,102,1975,197,1,9,11,11,9,608,58,1,FALSE,15,#308F87,4,162,35
0,0,326,"c(1, 3, 0, 2)",18,2,fixed,15,345,ccw,37,8,31,346,2818,337,1,11,13,13,11,608,175,1,FALSE,15,#EB338D,8,306,31
0,0,274,"c(0, 2, 1, 3)",7,1,fixed,15,142,ccw,107,8,31,339,2221,274,-1,0,17,17,0,608,-161,-1,FALSE,15,#9372BD,7,270,4
0,0,149,"c(1, 0, 2, 3)",14,2,fixed,15,216,ccw,34,8,31,186,1275,140,-1,9,21,21,-9,608,17,1,FALSE,15,#74893A,4,162,-22
0,0,149,"c(0, 1, 3, 2)",14,2,fixed,15,85,cw,135,8,31,358,1945,133,-1,16,22,22,-16,608,153,1,FALSE,15,#7D8731,4,162,-29
0,0,95,"c(2, 0, 3, 1)",2,1,fixed,15,153,ccw,252,8,31,8,1491,100,1,5,29,30,5,608,140,1,FALSE,15,#A97814,2,90,10
0,0,345,"c(2, 1, 0, 3)",12,2,fixed,15,24,ccw,85,8,31,284,1979,351,1,6,32,34,6,608,-28,-1,FALSE,15,#F3277B,2,90,-79
0,0,329,"c(0, 3, 1, 2)",0,1,fixed,15,330,cw,194,8,31,129,4917,323,-1,6,33,36,-6,608,133,1,FALSE,15,#DE439D,0,18,-11
0,0,343,"c(1, 3, 0, 2)",19,2,fixed,15,233,cw,49,8,31,288,2892,337,-1,6,35,38,-6,608,7,1,FALSE,15,#EB338D,9,342,31
0,0,219,"c(0, 2, 3, 1)",5,1,fixed,15,201,cw,232,8,31,2,1965,234,1,15,61,65,15,608,80,1,FALSE,29,#4987AF,5,198,36
0,0,78,"c(0, 1, 3, 2)",12,2,fixed,15,187,cw,145,8,31,293,4356,78,-1,0,62,65,0,608,-156,-1,FALSE,30,#C56818,2,90,-12
0,0,284,"c(1, 0, 2, 3)",7,1,fixed,15,174,ccw,231,8,31,215,1440,274,-1,10,64,67,-10,608,-110,-1,FALSE,15,#9372BD,7,270,4
0,0,344,"c(0, 1, 3, 2)",9,1,fixed,15,20,ccw,57,8,31,315,1514,348,1,4,73,78,4,608,-130,-1,FALSE,15,#F22A7F,9,342,44
0,0,337,"c(0, 3, 2, 1)",7,1,fixed,15,46,ccw,318,8,31,46,716,356,1,19,75,80,19,608,103,1,FALSE,15,#F52575,7,270,86
0,0,104,"c(2, 1, 3, 0)",1,1,fixed,11,68,cw,127,9,31,319,1155,86,-1,18,38,41,-18,609,-156,-1,FALSE,11,#BC6F14,1,54,32
0,0,26,"c(1, 0, 3, 2)",0,1,fixed,12,9,cw,278,9,31,98,1703,16,-1,10,26,27,-10,609,162,1,FALSE,12,#F52B5A,0,18,36
0,0,323,"c(1, 2, 0, 3)",0,1,fixed,12,278,cw,299,9,31,22,1493,321,-1,2,58,63,-2,609,163,1,FALSE,12,#DC459F,0,18,31
0,0,214,"c(2, 3, 1, 0)",13,2,fixed,13,203,ccw,110,9,31,53,3103,197,-1,17,6,06,-17,609,59,1,FALSE,13,#308F87,3,126,71
0,0,164,"c(0, 1, 3, 2)",3,1,fixed,13,326,cw,138,9,31,38,3340,176,1,12,23,23,12,609,-10,-1,FALSE,13,#458F6A,3,126,50
0,0,177,"c(3, 2, 0, 1)",13,2,fixed,13,205,ccw,50,9,31,130,1288,180,1,3,30,31,3,609,-92,-1,FALSE,13,#408F70,3,126,54
0,0,192,"c(3, 1, 2, 0)",2,1,fixed,13,117,ccw,227,9,31,308,1773,185,-1,7,48,53,-7,609,177,1,FALSE,13,#3A8F76,2,90,95
0,0,285,"c(0, 3, 2, 1)",10,2,fixed,13,198,cw,24,9,31,256,1853,280,-1,5,71,76,-5,609,-166,-1,FALSE,13,#9E6DBC,0,18,-54
0,0,133,"c(2, 3, 0, 1)",3,1,fixed,13,328,ccw,23,9,31,199,1219,138,1,5,74,79,5,609,-28,-1,FALSE,13,#768937,3,126,12
0,0,169,"c(3, 1, 2, 0)",4,1,fixed,14,167,ccw,84,9,31,109,1876,167,-1,2,9,09,-2,609,-41,-1,FALSE,14,#508E5D,4,162,5
0,0,188,"c(1, 3, 2, 0)",5,1,fixed,14,116,ccw,148,9,31,18,1722,194,1,6,11,11,6,609,-3,-1,FALSE,14,#328F83,5,198,-4
